p_value,timing
5.000000000000000000e-01,1.126089096069335938e-01
5.000000000000000000e-01,1.139795780181884766e-01
1.000000000000000000e+00,1.989423274993896484e+00
1.000000000000000000e+00,1.056950092315673828e-01
1.000000000000000000e+00,1.242931413650512695e+01
4.119014739990234375e-01,1.037976741790771484e-01
5.000000000000000000e-01,1.169300079345703125e-01
5.000000000000000000e-01,1.179654598236083984e-01
1.000000000000000000e+00,1.988091468811035156e+00
1.000000000000000000e+00,1.060957908630371094e-01
1.000000000000000000e+00,1.153515100479125977e+01
4.119014739990234375e-01,9.527373313903808594e-02
5.000000000000000000e-01,1.030325889587402344e-01
5.000000000000000000e-01,1.034359931945800781e-01
1.000000000000000000e+00,1.840113162994384766e+00
1.000000000000000000e+00,9.535264968872070312e-02
1.000000000000000000e+00,1.120006227493286133e+01
4.119014739990234375e-01,9.022331237792968750e-02
5.000000000000000000e-01,9.936785697937011719e-02
5.000000000000000000e-01,9.699153900146484375e-02
1.000000000000000000e+00,1.762091398239135742e+00
1.000000000000000000e+00,9.294152259826660156e-02
1.000000000000000000e+00,1.065655565261840820e+01
4.119014739990234375e-01,8.796000480651855469e-02
5.000000000000000000e-01,9.737610816955566406e-02
5.000000000000000000e-01,9.943103790283203125e-02
1.000000000000000000e+00,1.738179683685302734e+00
1.000000000000000000e+00,9.025049209594726562e-02
1.000000000000000000e+00,1.102770686149597168e+01
4.119014739990234375e-01,8.846402168273925781e-02
5.000000000000000000e-01,1.009147167205810547e-01
5.000000000000000000e-01,9.617233276367187500e-02
1.000000000000000000e+00,1.762160301208496094e+00
1.000000000000000000e+00,9.125947952270507812e-02
1.000000000000000000e+00,1.126932644844055176e+01
4.119014739990234375e-01,1.023719310760498047e-01
5.000000000000000000e-01,1.132681369781494141e-01
5.000000000000000000e-01,1.137633323669433594e-01
1.000000000000000000e+00,1.994429111480712891e+00
1.000000000000000000e+00,1.053266525268554688e-01
1.000000000000000000e+00,1.226472544670104980e+01
4.119014739990234375e-01,1.039800643920898438e-01
5.000000000000000000e-01,1.127681732177734375e-01
5.000000000000000000e-01,1.130061149597167969e-01
1.000000000000000000e+00,1.993087053298950195e+00
1.000000000000000000e+00,1.040785312652587891e-01
1.000000000000000000e+00,1.224618053436279297e+01
4.119014739990234375e-01,1.008760929107666016e-01
5.000000000000000000e-01,1.126444339752197266e-01
5.000000000000000000e-01,1.190450191497802734e-01
1.000000000000000000e+00,1.980349779129028320e+00
1.000000000000000000e+00,1.075582504272460938e-01
1.000000000000000000e+00,1.235987424850463867e+01
4.119014739990234375e-01,1.030597686767578125e-01
5.000000000000000000e-01,1.125090122222900391e-01
5.000000000000000000e-01,1.122908592224121094e-01
1.000000000000000000e+00,1.973042249679565430e+00
1.000000000000000000e+00,1.052479743957519531e-01
1.000000000000000000e+00,1.234394121170043945e+01
4.119014739990234375e-01,1.038079261779785156e-01
5.000000000000000000e-01,1.150000095367431641e-01
5.000000000000000000e-01,1.162116527557373047e-01
1.000000000000000000e+00,2.015684604644775391e+00
1.000000000000000000e+00,1.056675910949707031e-01
1.000000000000000000e+00,1.228046274185180664e+01
4.119014739990234375e-01,1.055061817169189453e-01
5.000000000000000000e-01,1.162695884704589844e-01
5.000000000000000000e-01,1.149055957794189453e-01
1.000000000000000000e+00,1.985145807266235352e+00
1.000000000000000000e+00,1.034080982208251953e-01
1.000000000000000000e+00,1.171683955192565918e+01
4.119014739990234375e-01,9.509038925170898438e-02
5.000000000000000000e-01,1.041536331176757812e-01
5.000000000000000000e-01,1.042456626892089844e-01
1.000000000000000000e+00,1.849998474121093750e+00
1.000000000000000000e+00,9.629988670349121094e-02
1.000000000000000000e+00,1.121731829643249512e+01
4.119014739990234375e-01,9.137225151062011719e-02
5.000000000000000000e-01,1.109857559204101562e-01
5.000000000000000000e-01,1.070914268493652344e-01
1.000000000000000000e+00,1.790041923522949219e+00
1.000000000000000000e+00,9.002566337585449219e-02
1.000000000000000000e+00,1.080083250999450684e+01
4.119014739990234375e-01,1.055431365966796875e-01
5.000000000000000000e-01,1.090731620788574219e-01
5.000000000000000000e-01,1.099689006805419922e-01
1.000000000000000000e+00,1.749555110931396484e+00
1.000000000000000000e+00,9.260320663452148438e-02
1.000000000000000000e+00,1.077726674079895020e+01
4.119014739990234375e-01,8.923220634460449219e-02
5.000000000000000000e-01,9.837269783020019531e-02
5.000000000000000000e-01,9.720277786254882812e-02
1.000000000000000000e+00,1.733896970748901367e+00
1.000000000000000000e+00,9.148216247558593750e-02
1.000000000000000000e+00,1.137524962425231934e+01
4.119014739990234375e-01,1.086015701293945312e-01
5.000000000000000000e-01,1.193695068359375000e-01
5.000000000000000000e-01,1.160323619842529297e-01
1.000000000000000000e+00,1.982915878295898438e+00
1.000000000000000000e+00,1.041398048400878906e-01
1.000000000000000000e+00,1.237313270568847656e+01
4.119014739990234375e-01,1.023774147033691406e-01
5.000000000000000000e-01,1.140038967132568359e-01
5.000000000000000000e-01,1.162254810333251953e-01
1.000000000000000000e+00,1.969088554382324219e+00
1.000000000000000000e+00,1.056663990020751953e-01
1.000000000000000000e+00,1.230814671516418457e+01
4.119014739990234375e-01,1.046037673950195312e-01
5.000000000000000000e-01,1.136291027069091797e-01
5.000000000000000000e-01,1.171853542327880859e-01
1.000000000000000000e+00,1.994475603103637695e+00
1.000000000000000000e+00,1.043717861175537109e-01
1.000000000000000000e+00,1.222829985618591309e+01
4.119014739990234375e-01,1.013119220733642578e-01
5.000000000000000000e-01,1.127083301544189453e-01
5.000000000000000000e-01,1.125471591949462891e-01
1.000000000000000000e+00,1.975690603256225586e+00
1.000000000000000000e+00,1.053855419158935547e-01
1.000000000000000000e+00,1.237259674072265625e+01
4.119014739990234375e-01,1.033632755279541016e-01
5.000000000000000000e-01,1.188452243804931641e-01
5.000000000000000000e-01,1.146633625030517578e-01
1.000000000000000000e+00,2.012458562850952148e+00
1.000000000000000000e+00,1.085381507873535156e-01
1.000000000000000000e+00,1.251796746253967285e+01
4.119014739990234375e-01,1.009733676910400391e-01
5.000000000000000000e-01,1.140408515930175781e-01
5.000000000000000000e-01,1.123354434967041016e-01
1.000000000000000000e+00,1.995475769042968750e+00
1.000000000000000000e+00,1.057415008544921875e-01
1.000000000000000000e+00,1.183110332489013672e+01
4.119014739990234375e-01,9.947490692138671875e-02
5.000000000000000000e-01,1.151597499847412109e-01
5.000000000000000000e-01,1.125438213348388672e-01
1.000000000000000000e+00,1.827963829040527344e+00
1.000000000000000000e+00,9.674429893493652344e-02
1.000000000000000000e+00,1.094994926452636719e+01
